Year_Built,Propnum,Address,Long,Lat
1986,2009188,"20 Elaine Avenue, ALFREDTON  VIC  3350",143.7979784,-37.55053882
1986,2008924,"19 Edgewood Court, DELACOMBE  VIC  3356",143.8080007,-37.58865038
1986,2008978,"23 Edwardes Street, BLACK HILL  VIC  3350",143.8722164,-37.54801813
1986,2008979,"25 Edwardes Street, BLACK HILL  VIC  3350",143.8723656,-37.5479422
1986,2008982,"31 Edwardes Street, BLACK HILL  VIC  3350",143.8728717,-37.54771822
1986,2008984,"35 Edwardes Street, BLACK HILL  VIC  3350",143.8732091,-37.54756883
1986,2008985,"37 Edwardes Street, BLACK HILL  VIC  3350",143.8733817,-37.54752246
1986,2036891,"16 Remembrance Drive, CARDIGAN  VIC  3352",143.785957,-37.54042634
1986,2037206,"58 Sulky Road, SULKY  VIC  3352",143.8461434,-37.47570208
1986,2008821,"13 Ebden Street, BALLARAT EAST  VIC  3350",143.8662639,-37.55844279
1986,2008839,"9 Eddy Street, GOLDEN POINT  VIC  3350",143.8625046,-37.56744366
1986,2008874,"212 Eddy Avenue, MOUNT HELEN  VIC  3350",143.8784943,-37.63034476
1986,2008917,"5 Edgewood Court, DELACOMBE  VIC  3356",143.8094478,-37.5880453
1986,2036554,"411 Yuille Street, BUNINYONG  VIC  3357",143.8814376,-37.65268564
1986,2036651,"7 Duggan Street, BLACK HILL  VIC  3350",143.8749515,-37.54694448
1986,2036747,"233 Dyson Drive, ALFREDTON  VIC  3350",143.7852162,-37.5638449
1986,2036875,"156 Remembrance Drive, CARDIGAN  VIC  3352",143.7719815,-37.5349682
1986,2036877,"142 Remembrance Drive, CARDIGAN  VIC  3352",143.7735077,-37.53560062
1986,2036879,"130 Remembrance Drive, CARDIGAN  VIC  3352",143.7747421,-37.53622959
1986,2035846,"708 Winter Street, BUNINYONG  VIC  3357",143.8799612,-37.65284598
1986,2035923,"12 Woolway Court, DELACOMBE  VIC  3356",143.8179989,-37.5873534
1986,2036020,"307 Yarrowee Parade, REDAN  VIC  3350",143.8468105,-37.58256456
1986,2007860,"1233 Doveton Street North, INVERMAY PARK  VIC  3350",143.8599495,-37.5334233
1986,2007883,"920 Doveton Street North, BALLARAT NORTH  VIC  3350",143.8591443,-37.54177549
1986,2036374,"615 York Street, BALLARAT EAST  VIC  3350",143.8867389,-37.56976162
1986,2035754,"107 Winter Street, REDAN  VIC  3350",143.8319338,-37.57078854
1986,2035776,"229 Winter Street, DELACOMBE  VIC  3356",143.8253563,-37.57004721
1986,2035777,"1/231 Winter Street, DELACOMBE  VIC  3356",143.8250863,-37.56994338
1986,2035778,"2/231 Winter Street, DELACOMBE  VIC  3356",143.8251028,-37.57002869
1986,2035823,"1001 Winter Street, BUNINYONG  VIC  3357",143.8797888,-37.65588897
1986,2035826,"1007 Winter Street, BUNINYONG  VIC  3357",143.8795744,-37.65654941
1986,2035476,"3 Windermere Way, CARDIGAN VILLAGE  VIC  3352",143.7070254,-37.51489691
1986,2035478,"7 Windermere Way, CARDIGAN VILLAGE  VIC  3352",143.7074619,-37.51494761
1986,2035559,"1/513 Windermere Street, REDAN  VIC  3350",143.844309,-37.572285
1986,2035560,"2/513 Windermere Street, REDAN  VIC  3350",143.844309,-37.572285
1986,2035561,"3/513 Windermere Street, REDAN  VIC  3350",143.844309,-37.572285
1986,2035752,"103 Winter Street, REDAN  VIC  3350",143.8323514,-37.57085042
1986,2035100,"103 Whitelaw Avenue, DELACOMBE  VIC  3356",143.8190738,-37.58035526
1986,2035299,"403 Wilson Street, BALLARAT EAST  VIC  3350",143.8792424,-37.57182529
1986,2035308,"509 Wilson Street, BALLARAT EAST  VIC  3350",143.8825962,-37.57236489
1986,2035322,"613 Wilson Street, BALLARAT EAST  VIC  3350",143.8862601,-37.57294664
1986,2035342,"830 Wilson Street, CANADIAN  VIC  3350",143.8963032,-37.57547753
1986,2035429,"1/525 Wiltshire Lane, DELACOMBE  VIC  3356",143.807475,-37.58872645
1986,2007181,"830 Darling Street, REDAN  VIC  3350",143.8292352,-37.57330295
1986,2007182,"828 Darling Street, REDAN  VIC  3350",143.8293922,-37.57332113
1986,2007249,"12 Darling Street, SEBASTOPOL  VIC  3356",143.843538,-37.60562663
1986,2007374,"17 Dawson Street South, BALLARAT CENTRAL  VIC  3350",143.8533265,-37.56323458
1986,2007600,"7 Donald Court, SEBASTOPOL  VIC  3356",143.8350329,-37.59440259
1986,2035074,"13 Whitelaw Avenue, DELACOMBE  VIC  3356",143.8249349,-37.58102904
1986,2006568,"11 Cromwell Street, SEBASTOPOL  VIC  3356",143.8314405,-37.58255569
1986,2006778,"88 Cuthberts Road, ALFREDTON  VIC  3350",143.8019221,-37.55369807
1986,2006910,"11 Dana Street, BALLARAT CENTRAL  VIC  3350",143.8597516,-37.56467901
1986,2007103,"9/25 Dare Street, WENDOUREE  VIC  3355",143.8280419,-37.53676075
1986,2007104,"10/25 Dare Street, WENDOUREE  VIC  3355",143.8280656,-37.53660006
1986,2007107,"13/25 Dare Street, WENDOUREE  VIC  3355",143.8278488,-37.53666037
1986,2006126,"805 Cornish Street, BUNINYONG  VIC  3357",143.8883788,-37.6545301
1986,2006131,"1005-1007 Cornish Street, BUNINYONG  VIC  3357",143.887849,-37.6569602
1986,2006147,"204 Cornish Street, BUNINYONG  VIC  3357",143.8899708,-37.64733689
1986,2006366,"4/5 Old Creswick Road, WENDOUREE  VIC  3355",143.8479139,-37.52519493
1986,2006380,"31 Old Midland Highway, MOUNT ROWAN  VIC  3352",143.8494671,-37.51591408
1986,2006406,"34 Waubra Junction Road, SULKY  VIC  3352",143.8512941,-37.47602145
1986,2034775,"229 Wendouree Parade, LAKE WENDOUREE  VIC  3350",143.8251962,-37.55675432
1986,2034949,"2 Wesley Court, BALLARAT EAST  VIC  3350",143.8859522,-37.5679758
1986,2034950,"2A Wesley Court, BALLARAT EAST  VIC  3350",143.8859522,-37.5679758
1986,2034958,"1814 Sturt Street, ALFREDTON  VIC  3350",143.7965532,-37.54541923
1986,2034963,"1822 Sturt Street, ALFREDTON  VIC  3350",143.7944699,-37.54468635
1986,2006055,"1/110 Cooke Street, REDAN  VIC  3350",143.8425376,-37.58082415
1986,2034701,"10 Weemala Avenue, DELACOMBE  VIC  3356",143.8210599,-37.58093857
1986,2034703,"6 Weemala Avenue, DELACOMBE  VIC  3356",143.8214697,-37.58098575
1986,2034749,"5/147 Wendouree Parade, LAKE WENDOUREE  VIC  3350",143.8313727,-37.5568297
1986,2034750,"6/147 Wendouree Parade, LAKE WENDOUREE  VIC  3350",143.831193,-37.55676602
1986,2034753,"9/147 Wendouree Parade, LAKE WENDOUREE  VIC  3350",143.8312024,-37.55704498
1986,2034755,"159-161 Wendouree Parade, LAKE WENDOUREE  VIC  3350",143.8312591,-37.55653998
1986,2006054,"2/110 Cooke Street, REDAN  VIC  3350",143.842617,-37.58071672
1986,2034494,"27 Gainer Lane, BUNINYONG  VIC  3357",143.8910276,-37.66374825
1986,2034499,"20 Fasham Street, BUNINYONG  VIC  3357",143.8849897,-37.66436264
1986,2034501,"260 Webbs Hill Road, BUNINYONG  VIC  3357",143.8833166,-37.6628441
1986,2034546,"61 Webster Street, BALLARAT CENTRAL  VIC  3350",143.8498829,-37.55694693
1986,2034688,"5 Weemala Avenue, DELACOMBE  VIC  3356",143.8213831,-37.58146133
1986,2005978,"1/1 Conniston Street, WENDOUREE  VIC  3355",143.8334698,-37.52198876
1986,2005979,"2/1 Conniston Street, WENDOUREE  VIC  3355",143.8334403,-37.52216029
1986,2006024,"3 Cook Close, SEBASTOPOL  VIC  3356",143.838922,-37.60188595
1986,2006027,"8 Cook Close, SEBASTOPOL  VIC  3356",143.8383676,-37.60223995
1986,2006052,"4/110 Cooke Street, REDAN  VIC  3350",143.8425286,-37.58049291
1986,2006053,"3/110 Cooke Street, REDAN  VIC  3350",143.8426978,-37.58057941
1986,2005637,"41 Club Crescent, INVERMAY PARK  VIC  3350",143.8583961,-37.53418694
1986,2005663,"18 Club Crescent, INVERMAY PARK  VIC  3350",143.8566261,-37.53446432
1986,2005833,"31 Cochrane Court, INVERMAY PARK  VIC  3350",143.863813,-37.52678327
1986,2005918,"5 Colombard Court, MITCHELL PARK  VIC  3355",143.8077817,-37.5214946
1986,2005927,"8 Colombard Court, MITCHELL PARK  VIC  3355",143.8085429,-37.52166123
1986,2005928,"6 Colombard Court, MITCHELL PARK  VIC  3355",143.8084047,-37.52173994
1986,2005498,"5/106 Clayton Street, GOLDEN POINT  VIC  3350",143.8712499,-37.57240709
1986,2005499,"4/106 Clayton Street, GOLDEN POINT  VIC  3350",143.8714016,-37.57245644
1986,2005500,"3/106 Clayton Street, GOLDEN POINT  VIC  3350",143.8714343,-37.5723017
1986,2005501,"2/106 Clayton Street, GOLDEN POINT  VIC  3350",143.8714977,-37.5721503
1986,2005502,"1/106 Clayton Street, GOLDEN POINT  VIC  3350",143.8715375,-37.57199161
1986,2005537,"4-5 Cleveland Court, ALFREDTON  VIC  3350",143.8009,-37.54989733
1986,2034380,"7 Weabra Court, DELACOMBE  VIC  3356",143.8233153,-37.58111081
1986,2034382,"11 Weabra Court, DELACOMBE  VIC  3356",143.8238511,-37.58155947
1986,2034383,"12 Weabra Court, DELACOMBE  VIC  3356",143.8238185,-37.5817376
1986,2034386,"6 Weabra Court, DELACOMBE  VIC  3356",143.8232307,-37.58117849
1986,2005419,"305 Clayton Street, CANADIAN  VIC  3350",143.8759051,-37.57350184
1986,2005494,"116 Clayton Street, GOLDEN POINT  VIC  3350",143.8725998,-37.57239245
1986,2034110,"10 Warrina Drive, DELACOMBE  VIC  3356",143.8190023,-37.58127735
1986,2034188,"1 Watson Drive, MOUNT PLEASANT  VIC  3350",143.8580506,-37.58265655
1986,2034203,"10 Watson Drive, MOUNT PLEASANT  VIC  3350",143.856922,-37.58260398
1986,2034205,"6 Watson Drive, MOUNT PLEASANT  VIC  3350",143.8573117,-37.58256093
1986,2034318,"27 Wattletree Drive, MOUNT HELEN  VIC  3350",143.8854326,-37.61976776
1986,2034379,"5 Weabra Court, DELACOMBE  VIC  3356",143.823204,-37.58136222
1986,2033986,"509 Warrenheip Street, BUNINYONG  VIC  3357",143.8843464,-37.64980784
1986,2034014,"1207 Warrenheip Street, BUNINYONG  VIC  3357",143.8817848,-37.65801707
1986,2034022,"1/1106 Warrenheip Street, BUNINYONG  VIC  3357",143.8814204,-37.65670847
1986,2034075,"105 Warrina Drive, DELACOMBE  VIC  3356",143.8201235,-37.58334838
1986,2034105,"20 Warrina Drive, DELACOMBE  VIC  3356",143.8189312,-37.58208479
1986,2034109,"12 Warrina Drive, DELACOMBE  VIC  3356",143.8189739,-37.58143366
1986,2005290,"18 Clara Court, BALLARAT NORTH  VIC  3350",143.8718844,-37.54371979
1986,2005399,"3 Clayton Street, GOLDEN POINT  VIC  3350",143.8682637,-37.57121713
1986,2033793,"53 Walshes Road, DURHAM LEAD  VIC  3352",143.8875835,-37.69102059
1986,2033800,"23 Waltham Drive, MITCHELL PARK  VIC  3355",143.8080764,-37.52056053
1986,2033813,"6 Waltham Drive, MITCHELL PARK  VIC  3355",143.8070124,-37.52054779
1986,2033894,"14 Warratta Avenue, DELACOMBE  VIC  3356",143.8203127,-37.58168369
1986,2004989,"2 Charles Drive, CARDIGAN VILLAGE  VIC  3352",143.7086889,-37.51358964
1986,2005047,"5 Charles Scorer Court, MAGPIE  VIC  3352",143.8480514,-37.6176424
1986,2005048,"7 Charles Scorer Court, MAGPIE  VIC  3352",143.8492983,-37.61722751
1986,2005071,"14 Chatham Avenue, MOUNT HELEN  VIC  3350",143.8728956,-37.62731879
1986,2005285,"17 Clara Court, BALLARAT NORTH  VIC  3350",143.8718813,-37.54403351
1986,2033340,"11/29 Violet Grove, WENDOUREE  VIC  3355",143.8205633,-37.52850247
1986,2033341,"12/29 Violet Grove, WENDOUREE  VIC  3355",143.8205633,-37.52850247
1986,2033370,"15 Virginia Court, DELACOMBE  VIC  3356",143.8124916,-37.58380864
1986,2004773,"505 Cathcart Street, BUNINYONG  VIC  3357",143.8791218,-37.65003647
1986,2004775,"907 Cathcart Street, BUNINYONG  VIC  3357",143.8773769,-37.65476271
1986,2004980,"7 Charles Drive, CARDIGAN VILLAGE  VIC  3352",143.7077667,-37.51385271
1986,2033334,"5/29 Violet Grove, WENDOUREE  VIC  3355",143.8205633,-37.52850247
1986,2033335,"6/29 Violet Grove, WENDOUREE  VIC  3355",143.8205633,-37.52850247
1986,2033336,"7/29 Violet Grove, WENDOUREE  VIC  3355",143.8205633,-37.52850247
1986,2033337,"8/29 Violet Grove, WENDOUREE  VIC  3355",143.8205633,-37.52850247
1986,2033338,"9/29 Violet Grove, WENDOUREE  VIC  3355",143.8205633,-37.52850247
1986,2033339,"10/29 Violet Grove, WENDOUREE  VIC  3355",143.8205633,-37.52850247
1986,2033271,"7 View Court, BALLARAT NORTH  VIC  3350",143.8783003,-37.54258008
1986,2033293,"6 Vincent Court, DELACOMBE  VIC  3356",143.8101717,-37.58642249
1986,2033330,"1/29 Violet Grove, WENDOUREE  VIC  3355",143.8205633,-37.52850247
1986,2033331,"2/29 Violet Grove, WENDOUREE  VIC  3355",143.8205633,-37.52850247
1986,2033332,"3/29 Violet Grove, WENDOUREE  VIC  3355",143.8205633,-37.52850247
1986,2033333,"4/29 Violet Grove, WENDOUREE  VIC  3355",143.8205633,-37.52850247
1986,2032985,"2/219 Victoria Street, BALLARAT EAST  VIC  3350",143.8814263,-37.55922026
1986,2004049,"447 Buninyong - Mount Mercer Road, DURHAM LEAD  VIC  3352",143.8724399,-37.68506272
1986,2004072,"638 Buninyong - Mount Mercer Road, DURHAM LEAD  VIC  3352",143.8775597,-37.70018806
1986,2004114,"7704 Midland Highway, MAGPIE  VIC  3352",143.8462246,-37.63508763
1986,2004120,"8 Hiscock Gully Road, MOUNT HELEN  VIC  3350",143.8595329,-37.64050885
1986,2004591,"1 Carew Court, MOUNT PLEASANT  VIC  3350",143.858087,-37.5828937
1986,2032607,"81 Vale Street, ALFREDTON  VIC  3350",143.8153531,-37.56221487
1986,2032620,"2/34 Vale Street, ALFREDTON  VIC  3350",143.8148973,-37.55780614
1986,2032621,"1/34 Vale Street, ALFREDTON  VIC  3350",143.8151299,-37.55780559
1986,2032703,"1 Valerie Court, DELACOMBE  VIC  3356",143.8184985,-37.58783169
1986,2032707,"2 Valerie Court, DELACOMBE  VIC  3356",143.8185205,-37.58753848
1986,2032984,"1/219 Victoria Street, BALLARAT EAST  VIC  3350",143.8813186,-37.55924007
1986,2003126,"13 Boak Avenue, MOUNT HELEN  VIC  3350",143.87768,-37.62694871
1986,2003517,"8 Boyle Street, GOLDEN POINT  VIC  3350",143.8594767,-37.56957488
1986,2003597,"30 Bradby Avenue, MOUNT CLEAR  VIC  3350",143.8707781,-37.60706644
1986,2032599,"63 Vale Street, ALFREDTON  VIC  3350",143.8157638,-37.56015354
1986,2032601,"67 Vale Street, ALFREDTON  VIC  3350",143.815653,-37.56047299
1986,2032605,"77 Vale Street, ALFREDTON  VIC  3350",143.8154081,-37.56193
1986,2002812,"3 Benson Close, DELACOMBE  VIC  3356",143.8095718,-37.58611671
1986,2002817,"6 Benson Close, DELACOMBE  VIC  3356",143.808618,-37.5862536
1986,2002831,"69 Bergs Lane, MOUNT HELEN  VIC  3350",143.8649343,-37.63574722
1986,2002864,"1/63 Beverin Street, SEBASTOPOL  VIC  3356",143.8399075,-37.59103599
1986,2002865,"2/63 Beverin Street, SEBASTOPOL  VIC  3356",143.8401207,-37.59100307
1986,2003094,"8 Blair Street, GOLDEN POINT  VIC  3350",143.8617504,-37.56866117
1986,2002637,"2/505 Bell Street, REDAN  VIC  3350",143.8378243,-37.57712172
1986,2002638,"3/505 Bell Street, REDAN  VIC  3350",143.8377181,-37.57717121
1986,2002639,"4/505 Bell Street, REDAN  VIC  3350",143.8375109,-37.5770527
1986,2002640,"5/505 Bell Street, REDAN  VIC  3350",143.8375346,-37.57692632
1986,2002732,"105 Bell Avenue, MOUNT HELEN  VIC  3350",143.8975774,-37.62020486
1986,2002741,"25 Schreenans Road, BONSHAW  VIC  3352",143.8080195,-37.61046952
1987,2001874,"78 Bakers Road, CANADIAN  VIC  3350",143.8852062,-37.59023785
1987,2001875,"88 Bakers Road, CANADIAN  VIC  3350",143.8863726,-37.59191802
1987,2001877,"124 Bakers Road, CANADIAN  VIC  3350",143.890858,-37.59493873
1987,2002061,"10 Banyule Drive, DELACOMBE  VIC  3356",143.814152,-37.58742052
1987,2002383,"312 Barkly Street, BUNINYONG  VIC  3357",143.8868222,-37.64544385
1987,2002489,"11 Bedggood Court, SEBASTOPOL  VIC  3356",143.8345458,-37.60263915
1987,2001724,"146 Atkinsons Road, MAGPIE  VIC  3352",143.835349,-37.64559991
1987,2001756,"118 Aubreys Road, MAGPIE  VIC  3352",143.8530327,-37.62894352
1987,2001757,"108 Aubreys Road, MAGPIE  VIC  3352",143.8531188,-37.63006572
1987,2000951,"9 Anderson Court, CANADIAN  VIC  3350",143.864873,-37.58907178
1987,2000952,"10 Anderson Court, CANADIAN  VIC  3350",143.8651234,-37.58895701
1987,2000957,"2 Anderson Court, CANADIAN  VIC  3350",143.8654664,-37.58937971
1987,2001013,"3 Aquila Court, BALLARAT NORTH  VIC  3350",143.8691114,-37.54409783
1987,2001025,"17 Aquila Court, BALLARAT NORTH  VIC  3350",143.8694159,-37.54361155
1987,2001721,"145 Atkinsons Road, MAGPIE  VIC  3352",143.8377489,-37.64428004
1987,2000441,"2/228 Albert Street, SEBASTOPOL  VIC  3356",143.8404161,-37.60100258
1987,2000627,"29 Albion Street, SEBASTOPOL  VIC  3356",143.8343251,-37.59585834
1987,2000828,"7 Alfred Street North, LAKE WENDOUREE  VIC  3350",143.8297719,-37.55719881
1987,2000838,"14 Alfred Street North, LAKE WENDOUREE  VIC  3350",143.8303456,-37.55741343
1987,2000850,"189 Alkera Road, INVERMAY  VIC  3352",143.8891979,-37.5191759
1987,2000882,"10 Allens Road, WARRENHEIP  VIC  3352",143.9218802,-37.56540602
1987,2026031,"1 Pine View Crescent, BALLARAT EAST  VIC  3350",143.8973798,-37.56701508
1987,2026067,"261 Platts Road, SCOTSBURN  VIC  3352",143.9272667,-37.69700614
1987,2000006,"61 Acacia Street, INVERMAY  VIC  3352",143.890031,-37.51568078
1987,2000280,"279A Albert Street, SEBASTOPOL  VIC  3356",143.8408514,-37.60624693
1987,2000309,"343 Albert Street, SEBASTOPOL  VIC  3356",143.8391505,-37.61211041
1987,2000440,"1/228 Albert Street, SEBASTOPOL  VIC  3356",143.8406542,-37.60104754
1987,2025344,"5 Panorama Drive, DELACOMBE  VIC  3356",143.8225229,-37.5894392
1987,2025357,"14 Panorama Drive, DELACOMBE  VIC  3356",143.8220215,-37.58955023
1987,2025361,"6 Panorama Drive, DELACOMBE  VIC  3356",143.8217598,-37.58885262
1987,2025626,"1 Parkwood Street, ALFREDTON  VIC  3350",143.8030867,-37.55350049
1987,2025867,"202 Peel Street North, BALLARAT EAST  VIC  3350",143.8647447,-37.55911696
1987,2025889,"43 Peel Street South, BAKERY HILL  VIC  3350",143.8637219,-37.56321195
1987,2025153,"211 Otway Street South, BALLARAT EAST  VIC  3350",143.876972,-37.56954392
1987,2025156,"217 Otway Street South, BALLARAT EAST  VIC  3350",143.8768141,-37.5701355
1987,2025158,"221 Otway Street South, BALLARAT EAST  VIC  3350",143.8767336,-37.57043867
1987,2025176,"310 Otway Street South, CANADIAN  VIC  3350",143.875521,-37.57248023
1987,2025177,"308 Otway Street South, CANADIAN  VIC  3350",143.8755631,-37.57232162
1987,2025178,"306 Otway Street South, CANADIAN  VIC  3350",143.8756052,-37.57216301
1987,2024952,"3/5 Olive Grove, MOUNT CLEAR  VIC  3350",143.8716686,-37.59577872
1987,2024953,"4/5 Olive Grove, MOUNT CLEAR  VIC  3350",143.8719454,-37.59560827
1987,2024954,"5/5 Olive Grove, MOUNT CLEAR  VIC  3350",143.8717634,-37.59540337
1987,2024955,"6/5 Olive Grove, MOUNT CLEAR  VIC  3350",143.871815,-37.59529981
1987,2025014,"1 Omeo Drive, ALFREDTON  VIC  3350",143.803664,-37.55640094
1987,2025121,"13 Otway Street South, BALLARAT EAST  VIC  3350",143.875837,-37.56269131
1987,2024398,"516 Nicholson Street, BLACK HILL  VIC  3350",143.8678932,-37.5504469
1987,2024551,"105 Norman Street, BALLARAT NORTH  VIC  3350",143.8772258,-37.53893057
1987,2024831,"116 Norman Street, BALLARAT NORTH  VIC  3350",143.8762718,-37.53817303
1987,2024840,"16 Norman Street, BALLARAT NORTH  VIC  3350",143.8790457,-37.53852797
1987,2024950,"1/5 Olive Grove, MOUNT CLEAR  VIC  3350",143.871256,-37.59559324
1987,2024951,"2/5 Olive Grove, MOUNT CLEAR  VIC  3350",143.8714825,-37.59558247
1987,2023715,"409 Morres Street, BALLARAT EAST  VIC  3350",143.8765777,-37.55494291
1987,2023717,"601 Morres Street, BALLARAT EAST  VIC  3350",143.8801705,-37.5537009
1987,2023719,"607 Morres Street, BALLARAT EAST  VIC  3350",143.8805811,-37.55349665
1987,2023827,"106 Mount Buninyong Road, BUNINYONG  VIC  3357",143.9097612,-37.64852216
1987,2023833,"105 Mount Buninyong Road, BUNINYONG  VIC  3357",143.9086313,-37.6474352
1987,2023860,"16 Mount Helen Avenue, MOUNT HELEN  VIC  3350",143.8769476,-37.62819073
1987,2022831,"11 McDonald Drive, MITCHELL PARK  VIC  3355",143.8097508,-37.52347903
1987,2023239,"7096 Midland Highway, BUNINYONG  VIC  3357",143.9085131,-37.65541978
1987,2023331,"9 Milverton Lane, CANADIAN  VIC  3350",143.8680526,-37.58917395
1987,2023529,"9 Moola Street, BLACK HILL  VIC  3350",143.8767777,-37.54453561
1987,2023543,"133 Moola Street, BALLARAT NORTH  VIC  3350",143.8775341,-37.54024612
1987,2023605,"105 Morgan Street, SEBASTOPOL  VIC  3356",143.8394553,-37.60631667
1987,2022548,"21 Marina Drive, MOUNT CLEAR  VIC  3350",143.8647037,-37.60869283
1987,2022556,"22 Marina Drive, MOUNT CLEAR  VIC  3350",143.8642543,-37.60817766
1987,2022619,"33 Masada Boulevard, SMYTHES CREEK  VIC  3351",143.7852398,-37.58726002
1987,2022770,"1 May Court, MITCHELL PARK  VIC  3355",143.8102014,-37.52327033
1987,2022796,"15 McKee Street, GOLDEN POINT  VIC  3350",143.8628062,-37.57535864
1987,2022828,"5 McDonald Drive, MITCHELL PARK  VIC  3355",143.8100756,-37.52384428
1987,2021827,"1315 Mair Street, BALLARAT CENTRAL  VIC  3350",143.8402283,-37.55801567
1987,2022063,"8 Mancev Court, BROWN HILL  VIC  3350",143.8972887,-37.55434741
1987,2022313,"17 Marie Crescent, WENDOUREE  VIC  3355",143.8377452,-37.52754252
1987,2022348,"89 Marie Crescent, WENDOUREE  VIC  3355",143.8401602,-37.52320657
1987,2022350,"93 Marie Crescent, WENDOUREE  VIC  3355",143.8405285,-37.52324871
1987,2022351,"95 Marie Crescent, WENDOUREE  VIC  3355",143.8407484,-37.52326181
1987,2021450,"20 Maddern Street, BLACK HILL  VIC  3350",143.8734192,-37.54735387
